District Id,Month,Cases
TN_Cuddalore,17,0
TN_Dharmapuri,1,7
TN_Dharmapuri,2,22
TN_Dharmapuri,3,403
TN_Dharmapuri,4,944
TN_Dharmapuri,5,1147
TN_Dharmapuri,6,2763
TN_Dharmapuri,7,983
TN_Dharmapuri,8,389
TN_Dharmapuri,9,269
TN_Dharmapuri,10,106
TN_Dharmapuri,11,47
TN_Dharmapuri,12,616
TN_Dharmapuri,13,5480
TN_Dharmapuri,14,9817
TN_Dharmapuri,15,2953
TN_Dharmapuri,16,947
TN_Dharmapuri,17,0
TN_Dindigul,1,112
TN_Dindigul,2,106
TN_Dindigul,3,767
TN_Dindigul,4,3578
TN_Dindigul,5,3416
TN_Dindigul,6,1506
TN_Dindigul,7,591
TN_Dindigul,8,588
TN_Dindigul,9,469
TN_Dindigul,10,266
TN_Dindigul,11,234
TN_Dindigul,12,1132
TN_Dindigul,13,7336
TN_Dindigul,14,10389
TN_Dindigul,15,1500
TN_Dindigul,16,460
TN_Dindigul,17,0
TN_Erode,1,70
TN_Erode,2,19
TN_Erode,3,401
TN_Erode,4,1050
TN_Erode,5,3334
TN_Erode,6,3980
TN_Erode,7,2895
TN_Erode,8,1545
TN_Erode,9,954
TN_Erode,10,571
TN_Erode,11,364
TN_Erode,12,1316
TN_Erode,13,14742
TN_Erode,14,46520
TN_Erode,15,13967
TN_Erode,16,4615
TN_Erode,17,0
TN_Kallakurichi,1,61
TN_Kallakurichi,2,292
TN_Kallakurichi,3,1567
TN_Kallakurichi,4,2872
TN_Kallakurichi,5,3243
TN_Kallakurichi,6,1770
TN_Kallakurichi,7,714
TN_Kallakurichi,8,230
TN_Kallakurichi,9,146
TN_Kallakurichi,10,126
TN_Kallakurichi,11,40
TN_Kallakurichi,12,367
TN_Kallakurichi,13,3767
TN_Kallakurichi,14,9884
TN_Kallakurichi,15,3336
TN_Kallakurichi,16,1401
TN_Kallakurichi,17,0
TN_Kancheepuram,1,164
TN_Kancheepuram,2,545
TN_Kancheepuram,3,3382
TN_Kancheepuram,4,9318
TN_Kancheepuram,5,6161
TN_Kancheepuram,6,4387
TN_Kancheepuram,7,2743
TN_Kancheepuram,8,1483
TN_Kancheepuram,9,835
TN_Kancheepuram,10,361
TN_Kancheepuram,11,416
TN_Kancheepuram,12,2747
TN_Kancheepuram,13,15482
TN_Kancheepuram,14,20412
TN_Kancheepuram,15,2611
TN_Kancheepuram,16,1258
TN_Kancheepuram,17,0
TN_Kanyakumari,1,31
TN_Kanyakumari,2,120
TN_Kanyakumari,3,1547
TN_Kanyakumari,4,5565
TN_Kanyakumari,5,3916
TN_Kanyakumari,6,2915
TN_Kanyakumari,7,1376
TN_Kanyakumari,8,644
TN_Kanyakumari,9,596
TN_Kanyakumari,10,338
TN_Kanyakumari,11,243
TN_Kanyakumari,12,1148
TN_Kanyakumari,13,12163
TN_Kanyakumari,14,26222
TN_Kanyakumari,15,2889
TN_Kanyakumari,16,988
TN_Kanyakumari,17,0
TN_Karur,1,56
TN_Karur,2,38
TN_Karur,3,113
TN_Karur,4,732
TN_Karur,5,1281
TN_Karur,6,1446
TN_Karur,7,875
TN_Karur,8,454
TN_Karur,9,316
TN_Karur,10,154
TN_Karur,11,68
TN_Karur,12,469
TN_Karur,13,5087
TN_Karur,14,9577
TN_Karur,15,1748
TN_Karur,16,486
TN_Karur,17,0
TN_Krishnagiri,1,22
TN_Krishnagiri,2,51
TN_Krishnagiri,3,489
TN_Krishnagiri,4,1258
TN_Krishnagiri,5,2182
TN_Krishnagiri,6,2279
TN_Krishnagiri,7,996
TN_Krishnagiri,8,499
TN_Krishnagiri,9,269
TN_Krishnagiri,10,110
TN_Krishnagiri,11,163
TN_Krishnagiri,12,3362
TN_Krishnagiri,13,16379
TN_Krishnagiri,14,10988
TN_Krishnagiri,15,2060
TN_Krishnagiri,16,617
TN_Krishnagiri,17,0
TN_Madurai,1,132
TN_Madurai,2,298
TN_Madurai,3,6564
TN_Madurai,4,5571
TN_Madurai,5,2833
TN_Madurai,6,2316
TN_Madurai,7,1573
TN_Madurai,8,859
TN_Madurai,9,632
TN_Madurai,10,383
TN_Madurai,11,209
TN_Madurai,12,2285
TN_Madurai,13,21187
TN_Madurai,14,25483
TN_Madurai,15,2772
TN_Madurai,16,699
TN_Madurai,17,0
TN_Nagapattinam,1,47
TN_Nagapattinam,2,66
TN_Nagapattinam,3,1477
TN_Nagapattinam,4,1150
TN_Nagapattinam,5,2779
TN_Nagapattinam,6,1796
TN_Nagapattinam,7,1210
TN_Nagapattinam,8,675
TN_Nagapattinam,9,427
TN_Nagapattinam,10,235
TN_Nagapattinam,11,155
TN_Nagapattinam,12,1882
TN_Nagapattinam,13,7449
TN_Nagapattinam,14,17952
TN_Nagapattinam,15,2487
TN_Nagapattinam,16,948
TN_Nagapattinam,17,0
TN_Namakkal,1,77
TN_Namakkal,2,15
TN_Namakkal,3,502
TN_Namakkal,4,941
TN_Namakkal,5,2318
TN_Namakkal,6,4103
TN_Namakkal,7,2292
TN_Namakkal,8,957
TN_Namakkal,9,622
TN_Namakkal,10,297
TN_Namakkal,11,144
TN_Namakkal,12,863
TN_Namakkal,13,8207
TN_Namakkal,14,19496
TN_Namakkal,15,5762
TN_Namakkal,16,1733
TN_Namakkal,17,0
TN_Nilgiris,1,15
TN_Nilgiris,2,3
TN_Nilgiris,3,261
TN_Nilgiris,4,821
TN_Nilgiris,5,1501
TN_Nilgiris,6,3284
TN_Nilgiris,7,1362
TN_Nilgiris,8,593
TN_Nilgiris,9,408
TN_Nilgiris,10,186
TN_Nilgiris,11,165
TN_Nilgiris,12,585
TN_Nilgiris,13,2979
TN_Nilgiris,14,13933
TN_Nilgiris,15,3687
TN_Nilgiris,16,1564
TN_Nilgiris,17,0
TN_Perambalur,1,142
TN_Perambalur,2,14
TN_Perambalur,3,94
TN_Perambalur,4,685
TN_Perambalur,5,692
TN_Perambalur,6,458
TN_Perambalur,7,213
TN_Perambalur,8,59
TN_Perambalur,9,59
TN_Perambalur,10,43
TN_Perambalur,11,26
TN_Perambalur,12,62
TN_Perambalur,13,1869
TN_Perambalur,14,6208
TN_Perambalur,15,880
TN_Perambalur,16,284
TN_Perambalur,17,0
TN_Pudukkottai,1,6
TN_Pudukkottai,2,48
TN_Pudukkottai,3,715
TN_Pudukkottai,4,3089
TN_Pudukkottai,5,3707
TN_Pudukkottai,6,2523
TN_Pudukkottai,7,875
TN_Pudukkottai,8,356
TN_Pudukkottai,9,207
TN_Pudukkottai,10,128
TN_Pudukkottai,11,92
TN_Pudukkottai,12,594
TN_Pudukkottai,13,4243
TN_Pudukkottai,14,9168
TN_Pudukkottai,15,1947
TN_Pudukkottai,16,960
TN_Pudukkottai,17,0
TN_Ramanathapuram,1,31
TN_Ramanathapuram,2,127
TN_Ramanathapuram,3,1814
TN_Ramanathapuram,4,1942
TN_Ramanathapuram,5,1309
TN_Ramanathapuram,6,590
TN_Ramanathapuram,7,323
TN_Ramanathapuram,8,143
TN_Ramanathapuram,9,117
TN_Ramanathapuram,10,60
TN_Ramanathapuram,11,62
TN_Ramanathapuram,12,347
TN_Ramanathapuram,13,4695
TN_Ramanathapuram,14,7359
TN_Ramanathapuram,15,945
TN_Ramanathapuram,16,283
TN_Ramanathapuram,17,0
TN_Salem,1,35
TN_Salem,2,235
TN_Salem,3,1827
TN_Salem,4,3511
TN_Salem,5,9237
TN_Salem,6,9421
TN_Salem,7,4511
TN_Salem,8,2125
TN_Salem,9,1260
TN_Salem,10,487
TN_Salem,11,323
TN_Salem,12,2040
TN_Salem,13,15232
TN_Salem,14,29976
TN_Salem,15,11222
TN_Salem,16,3317
TN_Salem,17,0
TN_Sivaganga,1,13
TN_Sivaganga,2,79
TN_Sivaganga,3,1095
TN_Sivaganga,4,2268
TN_Sivaganga,5,1286
TN_Sivaganga,6,1000
TN_Sivaganga,7,581
TN_Sivaganga,8,284
TN_Sivaganga,9,178
TN_Sivaganga,10,159
TN_Sivaganga,11,150
TN_Sivaganga,12,641
TN_Sivaganga,13,3278
TN_Sivaganga,14,5669
TN_Sivaganga,15,1944
TN_Sivaganga,16,712
TN_Sivaganga,17,0
TN_Thanjavur,1,70
TN_Thanjavur,2,85
TN_Thanjavur,3,583
TN_Thanjavur,4,3914
TN_Thanjavur,5,3814
TN_Thanjavur,6,5618
TN_Thanjavur,7,1901
TN_Thanjavur,8,761
TN_Thanjavur,9,714
TN_Thanjavur,10,440
TN_Thanjavur,11,488
TN_Thanjavur,12,3271
TN_Thanjavur,13,11244
TN_Thanjavur,14,25519
TN_Thanjavur,15,7680
TN_Thanjavur,16,3197
TN_Thanjavur,17,0
TN_Theni,1,72
TN_Theni,2,83
TN_Theni,3,1770
TN_Theni,4,7573
TN_Theni,5,4344
TN_Theni,6,1966
TN_Theni,7,629
TN_Theni,8,308
TN_Theni,9,256
TN_Theni,10,139
TN_Theni,11,68
TN_Theni,12,462
TN_Theni,13,8314
TN_Theni,14,14936
TN_Theni,15,2131
TN_Theni,16,372
TN_Theni,17,0
TN_Thiruvallur,1,495
TN_Thiruvallur,2,1370
TN_Thiruvallur,3,5427
TN_Thiruvallur,4,11666
TN_Thiruvallur,5,9662
TN_Thiruvallur,6,6722
TN_Thiruvallur,7,4183
TN_Thiruvallur,8,2298
TN_Thiruvallur,9,1319
TN_Thiruvallur,10,727
TN_Thiruvallur,11,776
TN_Thiruvallur,12,4578
TN_Thiruvallur,13,28287
TN_Thiruvallur,14,30554
TN_Thiruvallur,15,4211
TN_Thiruvallur,16,2409
TN_Thiruvallur,17,0
TN_Thiruvarur,1,33
TN_Thiruvarur,2,96
TN_Thiruvarur,3,658
TN_Thiruvarur,4,1416
TN_Thiruvarur,5,3207
TN_Thiruvarur,6,3294
TN_Thiruvarur,7,1413
TN_Thiruvarur,8,579
TN_Thiruvarur,9,360
TN_Thiruvarur,10,221
TN_Thiruvarur,11,191
TN_Thiruvarur,12,1656
TN_Thiruvarur,13,5883
TN_Thiruvarur,14,16230
TN_Thiruvarur,15,2184
TN_Thiruvarur,16,1117
TN_Thiruvarur,17,0
TN_Thoothukkudi,1,38
TN_Thoothukkudi,2,423
TN_Thoothukkudi,3,2099
TN_Thoothukkudi,4,7293
TN_Thoothukkudi,5,2584
TN_Thoothukkudi,6,1908
TN_Thoothukkudi,7,1170
TN_Thoothukkudi,8,431
TN_Thoothukkudi,9,305
TN_Thoothukkudi,10,127
TN_Thoothukkudi,11,77
TN_Thoothukkudi,12,1178
TN_Thoothukkudi,13,15953
TN_Thoothukkudi,14,19094
TN_Thoothukkudi,15,2194
TN_Thoothukkudi,16,542
TN_Thoothukkudi,17,0
TN_Tiruchirappalli,1,67
TN_Tiruchirappalli,2,96
TN_Tiruchirappalli,3,1552
TN_Tiruchirappalli,4,3939
TN_Tiruchirappalli,5,3260
TN_Tiruchirappalli,6,2654
TN_Tiruchirappalli,7,1448
TN_Tiruchirappalli,8,746
TN_Tiruchirappalli,9,691
TN_Tiruchirappalli,10,413
TN_Tiruchirappalli,11,267
TN_Tiruchirappalli,12,2605
TN_Tiruchirappalli,13,16425
TN_Tiruchirappalli,14,31266
TN_Tiruchirappalli,15,5786
TN_Tiruchirappalli,16,2213
TN_Tiruchirappalli,17,0
TN_Tirunelveli,1,114
TN_Tirunelveli,2,356
TN_Tirunelveli,3,1471
TN_Tirunelveli,4,5294
TN_Tirunelveli,5,3963
TN_Tirunelveli,6,2488
TN_Tirunelveli,7,902
TN_Tirunelveli,8,473
TN_Tirunelveli,9,390
TN_Tirunelveli,10,237
TN_Tirunelveli,11,146
TN_Tirunelveli,12,1626
TN_Tirunelveli,13,17061
TN_Tirunelveli,14,12159
TN_Tirunelveli,15,1762
TN_Tirunelveli,16,713
TN_Tirunelveli,17,0
TN_Tiruppur,1,114
TN_Tiruppur,2,2
TN_Tiruppur,3,263
TN_Tiruppur,4,1112
TN_Tiruppur,5,3507
TN_Tiruppur,6,5599
TN_Tiruppur,7,3687
TN_Tiruppur,8,2029
TN_Tiruppur,9,1226
TN_Tiruppur,10,661
TN_Tiruppur,11,512
TN_Tiruppur,12,2545
TN_Tiruppur,13,13464
TN_Tiruppur,14,40708
TN_Tiruppur,15,10675
TN_Tiruppur,16,2985
TN_Tiruppur,17,0
TN_Tiruvannamalai,1,136
TN_Tiruvannamalai,2,535
TN_Tiruvannamalai,3,2553
TN_Tiruvannamalai,4,5290
TN_Tiruvannamalai,5,4782
TN_Tiruvannamalai,6,3492
TN_Tiruvannamalai,7,1440
TN_Tiruvannamalai,8,691
TN_Tiruvannamalai,9,353
TN_Tiruvannamalai,10,154
TN_Tiruvannamalai,11,123
TN_Tiruvannamalai,12,891
TN_Tiruvannamalai,13,9182
TN_Tiruvannamalai,14,16884
TN_Tiruvannamalai,15,4430
TN_Tiruvannamalai,16,1788
TN_Tiruvannamalai,17,0
TN_Vellore,1,42
TN_Vellore,2,165
TN_Vellore,3,2946
TN_Vellore,4,4980
TN_Vellore,5,4687
TN_Vellore,6,3850
TN_Vellore,7,2066
TN_Vellore,8,1149
TN_Vellore,9,689
TN_Vellore,10,359
TN_Vellore,11,259
TN_Vellore,12,1357
TN_Vellore,13,11755
TN_Vellore,14,11379
TN_Vellore,15,1878
TN_Vellore,16,941
TN_Vellore,17,0
TN_Viluppuram,1,323
TN_Viluppuram,2,153
TN_Viluppuram,3,1286
TN_Viluppuram,4,3310
TN_Viluppuram,5,4538
TN_Viluppuram,6,3221
TN_Viluppuram,7,1480
TN_Viluppuram,8,524
TN_Viluppuram,9,302
TN_Viluppuram,10,132
TN_Viluppuram,11,76
TN_Viluppuram,12,819
TN_Viluppuram,13,8957
TN_Viluppuram,14,15522
TN_Viluppuram,15,2657
TN_Viluppuram,16,1019
TN_Viluppuram,17,0
TN_Virudhunagar,1,52
TN_Virudhunagar,2,162
TN_Virudhunagar,3,2376
TN_Virudhunagar,4,8511
TN_Virudhunagar,5,2788
TN_Virudhunagar,6,1247
TN_Virudhunagar,7,695
TN_Virudhunagar,8,465
TN_Virudhunagar,9,343
TN_Virudhunagar,10,143
TN_Virudhunagar,11,105
TN_Virudhunagar,12,617
TN_Virudhunagar,13,7973
TN_Virudhunagar,14,17581
TN_Virudhunagar,15,2270
TN_Virudhunagar,16,481
TN_Virudhunagar,17,0
TR_Dhalai,1,168
TR_Dhalai,2,41
TR_Dhalai,3,313
TR_Dhalai,4,269
TR_Dhalai,5,1472
TR_Dhalai,6,908
TR_Dhalai,7,250
TR_Dhalai,8,46
TR_Dhalai,9,12
TR_Dhalai,10,0
TR_Dhalai,11,0
TR_Dhalai,12,29
TR_Dhalai,13,423
TR_Dhalai,14,1280
TR_Dhalai,15,1251
TR_Dhalai,16,431
TR_Dhalai,17,0
TR_Gomati,1,2
TR_Gomati,2,100
TR_Gomati,3,204
TR_Gomati,4,827
TR_Gomati,5,1016
TR_Gomati,6,1337
TR_Gomati,7,319
TR_Gomati,8,115
TR_Gomati,9,9
TR_Gomati,10,1
TR_Gomati,11,2
TR_Gomati,12,12
TR_Gomati,13,194
TR_Gomati,14,1171
TR_Gomati,15,1272
TR_Gomati,16,1270
TR_Gomati,17,0
TR_Khowai,1,23
TR_Khowai,2,57
TR_Khowai,3,360
TR_Khowai,4,595
TR_Khowai,5,623
TR_Khowai,6,105
TR_Khowai,7,54
TR_Khowai,8,19
TR_Khowai,9,6
TR_Khowai,10,1
TR_Khowai,11,1
TR_Khowai,12,48
TR_Khowai,13,620
TR_Khowai,14,1194
TR_Khowai,15,698
TR_Khowai,16,77
TR_Khowai,17,0
TR_North Tripura,1,2
TR_North Tripura,2,12
TR_North Tripura,3,81
TR_North Tripura,4,547
TR_North Tripura,5,1029
TR_North Tripura,6,779
TR_North Tripura,7,200
TR_North Tripura,8,79
TR_North Tripura,9,28
TR_North Tripura,10,2
TR_North Tripura,11,0
TR_North Tripura,12,16
TR_North Tripura,13,537
TR_North Tripura,14,1516
TR_North Tripura,15,1440
TR_North Tripura,16,670
TR_North Tripura,17,0
TR_Sipahijala,1,243
TR_Sipahijala,2,356
TR_Sipahijala,3,609
TR_Sipahijala,4,770
TR_Sipahijala,5,630
TR_Sipahijala,6,152
TR_Sipahijala,7,101
TR_Sipahijala,8,15
TR_Sipahijala,9,5
TR_Sipahijala,10,4
TR_Sipahijala,11,5
TR_Sipahijala,12,120
TR_Sipahijala,13,1525
TR_Sipahijala,14,956
TR_Sipahijala,15,597
TR_Sipahijala,16,50
TR_Sipahijala,17,0
TR_South Tripura,1,68
TR_South Tripura,2,74
TR_South Tripura,3,232
TR_South Tripura,4,677
TR_South Tripura,5,1686
TR_South Tripura,6,815
TR_South Tripura,7,426
TR_South Tripura,8,74
TR_South Tripura,9,5
TR_South Tripura,10,2
TR_South Tripura,11,6
TR_South Tripura,12,205
TR_South Tripura,13,2220
TR_South Tripura,14,1479
TR_South Tripura,15,1684
TR_South Tripura,16,156
TR_South Tripura,17,0
TR_Unokoti,1,50
TR_Unokoti,2,29
TR_Unokoti,3,57
TR_Unokoti,4,735
TR_Unokoti,5,1197
TR_Unokoti,6,541
TR_Unokoti,7,139
TR_Unokoti,8,19
TR_Unokoti,9,2
TR_Unokoti,10,0
TR_Unokoti,11,3
TR_Unokoti,12,176
TR_Unokoti,13,1628
TR_Unokoti,14,1693
TR_Unokoti,15,1798
TR_Unokoti,16,212
TR_Unokoti,17,0
TR_West Tripura,1,64
TR_West Tripura,2,173
TR_West Tripura,3,1202
TR_West Tripura,4,4037
TR_West Tripura,5,4401
TR_West Tripura,6,1091
TR_West Tripura,7,466
TR_West Tripura,8,170
TR_West Tripura,9,44
TR_West Tripura,10,63
TR_West Tripura,11,102
TR_West Tripura,12,2169
TR_West Tripura,13,8882
TR_West Tripura,14,4069
TR_West Tripura,15,3276
TR_West Tripura,16,532
TR_West Tripura,17,0
UP_Agra,1,794
UP_Agra,2,269
UP_Agra,3,376
UP_Agra,4,823
UP_Agra,5,1915
UP_Agra,6,2363
UP_Agra,7,1621
UP_Agra,8,1740
UP_Agra,9,532
UP_Agra,10,109
UP_Agra,11,55
UP_Agra,12,1586
UP_Agra,13,12445
UP_Agra,14,1236
UP_Agra,15,640
UP_Agra,16,191
UP_Agra,17,0
UP_Aligarh,1,66
UP_Aligarh,2,205
UP_Aligarh,3,527
UP_Aligarh,4,1608
UP_Aligarh,5,4089
UP_Aligarh,6,2522
UP_Aligarh,7,990
UP_Aligarh,8,938
UP_Aligarh,9,342
UP_Aligarh,10,164
UP_Aligarh,11,58
UP_Aligarh,12,570
UP_Aligarh,13,7779
UP_Aligarh,14,1400
UP_Aligarh,15,48
UP_Aligarh,16,4
UP_Aligarh,17,0
UP_Ambedkar Nagar,1,56
UP_Ambedkar Nagar,2,112
UP_Ambedkar Nagar,3,120
UP_Ambedkar Nagar,4,619
UP_Ambedkar Nagar,5,609
UP_Ambedkar Nagar,6,293
UP_Ambedkar Nagar,7,149
UP_Ambedkar Nagar,8,183
UP_Ambedkar Nagar,9,71
UP_Ambedkar Nagar,10,9
UP_Ambedkar Nagar,11,19
UP_Ambedkar Nagar,12,1421
UP_Ambedkar Nagar,13,1529
UP_Ambedkar Nagar,14,142
UP_Ambedkar Nagar,15,19
UP_Ambedkar Nagar,16,3
UP_Ambedkar Nagar,17,0
UP_Amethi,1,40
UP_Amethi,2,235
UP_Amethi,3,111
UP_Amethi,4,664
UP_Amethi,5,1226
UP_Amethi,6,599
UP_Amethi,7,367
UP_Amethi,8,300
UP_Amethi,9,209
UP_Amethi,10,41
UP_Amethi,11,28
UP_Amethi,12,1974
UP_Amethi,13,3855
UP_Amethi,14,329
UP_Amethi,15,25
UP_Amethi,16,2
UP_Amethi,17,0
UP_Amroha,1,34
UP_Amroha,2,55
UP_Amroha,3,159
UP_Amroha,4,800
UP_Amroha,5,1142
UP_Amroha,6,1039
UP_Amroha,7,756
UP_Amroha,8,246
UP_Amroha,9,157
UP_Amroha,10,45
UP_Amroha,11,22
UP_Amroha,12,504
UP_Amroha,13,10313
UP_Amroha,14,1419
UP_Amroha,15,25
UP_Amroha,16,6
UP_Amroha,17,0
UP_Auraiya,1,18
UP_Auraiya,2,39
UP_Auraiya,3,66
UP_Auraiya,4,564
UP_Auraiya,5,1070
UP_Auraiya,6,820
UP_Auraiya,7,462
UP_Auraiya,8,331
UP_Auraiya,9,155
UP_Auraiya,10,14
UP_Auraiya,11,9
UP_Auraiya,12,607
UP_Auraiya,13,5419
UP_Auraiya,14,492
UP_Auraiya,15,19
UP_Auraiya,16,9
UP_Auraiya,17,0
UP_Azamgarh,1,10
UP_Azamgarh,2,157
UP_Azamgarh,3,219
UP_Azamgarh,4,1683
UP_Azamgarh,5,1827
UP_Azamgarh,6,1193
UP_Azamgarh,7,513
UP_Azamgarh,8,309
UP_Azamgarh,9,152
UP_Azamgarh,10,39
UP_Azamgarh,11,10
UP_Azamgarh,12,1295
UP_Azamgarh,13,9840
UP_Azamgarh,14,798
UP_Azamgarh,15,69
UP_Azamgarh,16,26
UP_Azamgarh,17,0
UP_Baghpat,1,25
UP_Baghpat,2,120
UP_Baghpat,3,324
UP_Baghpat,4,303
UP_Baghpat,5,374
UP_Baghpat,6,326
UP_Baghpat,7,326
UP_Baghpat,8,418
UP_Baghpat,9,179
UP_Baghpat,10,20
UP_Baghpat,11,6
UP_Baghpat,12,283
UP_Baghpat,13,4702
UP_Baghpat,14,1878
UP_Baghpat,15,61
UP_Baghpat,16,14
UP_Baghpat,17,0
UP_Bahraich,1,35
UP_Bahraich,2,76
UP_Bahraich,3,84
UP_Bahraich,4,1102
UP_Bahraich,5,1340
UP_Bahraich,6,845
UP_Bahraich,7,357
UP_Bahraich,8,209
UP_Bahraich,9,121
UP_Bahraich,10,43
UP_Bahraich,11,10
UP_Bahraich,12,712
UP_Bahraich,13,5601
UP_Bahraich,14,1084
UP_Bahraich,15,112
UP_Bahraich,16,8
UP_Bahraich,17,0
UP_Ballia,1,43
UP_Ballia,2,77
UP_Ballia,3,1441
UP_Ballia,4,2368
UP_Ballia,5,1931
UP_Ballia,6,883
UP_Ballia,7,629
UP_Ballia,8,390
UP_Ballia,9,135
UP_Ballia,10,25
UP_Ballia,11,64
UP_Ballia,12,8055
UP_Ballia,13,5661
UP_Ballia,14,107
UP_Ballia,15,12
UP_Ballia,16,2
UP_Ballia,17,0
UP_Balrampur,1,5
UP_Balrampur,2,46
UP_Balrampur,3,67
UP_Balrampur,4,452
UP_Balrampur,5,657
UP_Balrampur,6,449
UP_Balrampur,7,209
UP_Balrampur,8,180
UP_Balrampur,9,108
UP_Balrampur,10,81
UP_Balrampur,11,16
UP_Balrampur,12,543
UP_Balrampur,13,3756
UP_Balrampur,14,918
UP_Balrampur,15,45
UP_Balrampur,16,5
UP_Balrampur,17,0
UP_Banda,1,21
UP_Banda,2,13
UP_Banda,3,44
UP_Banda,4,352
UP_Banda,5,1006
UP_Banda,6,962
UP_Banda,7,737
UP_Banda,8,437
UP_Banda,9,288
UP_Banda,10,36
UP_Banda,11,16
UP_Banda,12,1083
UP_Banda,13,5687
UP_Banda,14,318
UP_Banda,15,20
UP_Banda,16,12
UP_Banda,17,0
UP_Barabanki,1,10
UP_Barabanki,2,219
UP_Barabanki,3,399
UP_Barabanki,4,1349
UP_Barabanki,5,3120
UP_Barabanki,6,1598
UP_Barabanki,7,533
UP_Barabanki,8,310
UP_Barabanki,9,219
UP_Barabanki,10,62
UP_Barabanki,11,31
UP_Barabanki,12,1467
UP_Barabanki,13,9094
UP_Barabanki,14,1346
UP_Barabanki,15,60
UP_Barabanki,16,18
UP_Barabanki,17,0
UP_Bareilly,1,11
UP_Bareilly,2,124
UP_Bareilly,3,540
UP_Bareilly,4,3859
UP_Bareilly,5,4047
UP_Bareilly,6,2709
UP_Bareilly,7,1246
UP_Bareilly,8,1117
UP_Bareilly,9,748
UP_Bareilly,10,259
UP_Bareilly,11,130
UP_Bareilly,12,2168
UP_Bareilly,13,24901
UP_Bareilly,14,2019
UP_Bareilly,15,94
UP_Bareilly,16,24
UP_Bareilly,17,0
UP_Basti,1,47
UP_Basti,2,223
UP_Basti,3,203
UP_Basti,4,1353
UP_Basti,5,1182
UP_Basti,6,1143
UP_Basti,7,572
UP_Basti,8,232
UP_Basti,9,134
UP_Basti,10,268
UP_Basti,11,45
UP_Basti,12,599
UP_Basti,13,4705
UP_Basti,14,1000
UP_Basti,15,32
UP_Basti,16,3
UP_Basti,17,0
UP_Bhadohi,1,3
UP_Bhadohi,2,101
UP_Bhadohi,3,140
UP_Bhadohi,4,579
UP_Bhadohi,5,569
UP_Bhadohi,6,470
UP_Bhadohi,7,200
UP_Bhadohi,8,174
UP_Bhadohi,9,103
UP_Bhadohi,10,23
UP_Bhadohi,11,9
UP_Bhadohi,12,787
UP_Bhadohi,13,4335
UP_Bhadohi,14,566
UP_Bhadohi,15,21
UP_Bhadohi,16,3
UP_Bhadohi,17,0
UP_Bijnor,1,48
UP_Bijnor,2,158
UP_Bijnor,3,215
UP_Bijnor,4,641
UP_Bijnor,5,1346
UP_Bijnor,6,897
UP_Bijnor,7,462
UP_Bijnor,8,403
UP_Bijnor,9,205
UP_Bijnor,10,64
UP_Bijnor,11,18
UP_Bijnor,12,622
UP_Bijnor,13,8367
UP_Bijnor,14,1318
UP_Bijnor,15,40
UP_Bijnor,16,7
UP_Bijnor,17,0
UP_Budaun,1,17
UP_Budaun,2,43
UP_Budaun,3,182
UP_Budaun,4,509
UP_Budaun,5,1442
UP_Budaun,6,756
UP_Budaun,7,381
UP_Budaun,8,395
UP_Budaun,9,258
UP_Budaun,10,78
UP_Budaun,11,5
UP_Budaun,12,583
UP_Budaun,13,9175
UP_Budaun,14,1071
UP_Budaun,15,27
UP_Budaun,16,5
UP_Budaun,17,0
UP_Bulandshahr,1,77
UP_Bulandshahr,2,264
UP_Bulandshahr,3,627
UP_Bulandshahr,4,778
UP_Bulandshahr,5,1254
UP_Bulandshahr,6,1133
UP_Bulandshahr,7,924
UP_Bulandshahr,8,767
UP_Bulandshahr,9,386
UP_Bulandshahr,10,106
UP_Bulandshahr,11,32
UP_Bulandshahr,12,714
UP_Bulandshahr,13,9447
UP_Bulandshahr,14,3560
UP_Bulandshahr,15,138
UP_Bulandshahr,16,22
UP_Bulandshahr,17,0
UP_Chandauli,1,22
UP_Chandauli,2,182
UP_Chandauli,3,770
UP_Chandauli,4,1056
UP_Chandauli,5,1380
UP_Chandauli,6,546
UP_Chandauli,7,490
UP_Chandauli,8,403
UP_Chandauli,9,152
UP_Chandauli,10,30
UP_Chandauli,11,102
UP_Chandauli,12,7860
UP_Chandauli,13,3703
UP_Chandauli,14,93
UP_Chandauli,15,19
UP_Chandauli,16,5
UP_Chandauli,17,0
UP_Chitrakoot,1,20
UP_Chitrakoot,2,70
UP_Chitrakoot,3,48
UP_Chitrakoot,4,454
UP_Chitrakoot,5,726
UP_Chitrakoot,6,497
UP_Chitrakoot,7,308
UP_Chitrakoot,8,105
UP_Chitrakoot,9,62
UP_Chitrakoot,10,8
UP_Chitrakoot,11,5
UP_Chitrakoot,12,2003
UP_Chitrakoot,13,2833
UP_Chitrakoot,14,67
UP_Chitrakoot,15,9
UP_Chitrakoot,16,2
UP_Chitrakoot,17,0
UP_Deoria,1,25
UP_Deoria,2,140
UP_Deoria,3,418
UP_Deoria,4,2126
UP_Deoria,5,2651
UP_Deoria,6,711
UP_Deoria,7,374
UP_Deoria,8,220
UP_Deoria,9,86
UP_Deoria,10,19
UP_Deoria,11,12
UP_Deoria,12,2255
UP_Deoria,13,9947
UP_Deoria,14,1177
UP_Deoria,15,43
UP_Deoria,16,18
UP_Deoria,17,0
UP_Etah,1,15
UP_Etah,2,53
UP_Etah,3,112
UP_Etah,4,418
UP_Etah,5,767
UP_Etah,6,546
